id,bite_date,SpeciesIDDesc,BreedIDDesc,breed,GenderIDDesc,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,head_sent_date,release_date,ResultsIDDesc,FollowupYNDesc,OBJECTID
647249,2018/02/22 00:00:00,CAT,,DSH,MALE,,,2017/11/24 00:00:00,40203,,UNKNOWN,,,,2018/03/05 00:00:00,,NO,192
647249,2018/02/22 00:00:00,CAT,,DSH,MALE,,,2017/11/24 00:00:00,40203,,UNKNOWN,,,,2018/03/05 00:00:00,,YES,193
647301,2018/02/25 00:00:00,DOG,,TERRIER,,BRN WHITE,,,40206,,UNKNOWN,,,,,,NO,194
647301,2018/02/25 00:00:00,DOG,,TERRIER,,BRN WHITE,,,40206,,UNKNOWN,,,,,,YES,195
647302,,DOG,LABRADOR RETRIV,,FEMALE,,,,,,,,,2018/02/15 00:00:00,,NEGATIVE,NO,196
647302,,DOG,LABRADOR RETRIV,,FEMALE,,,,,,,,,2018/02/15 00:00:00,,NEGATIVE,YES,197
647304,2018/02/20 00:00:00,DOG,GERM SHEPHERD,,FEMALE,GRAY,,,40272,,UNKNOWN,,,2018/02/20 00:00:00,,NEGATIVE,NO,198
647304,2018/02/20 00:00:00,DOG,GERM SHEPHERD,,FEMALE,GRAY,,,40272,,UNKNOWN,,,2018/02/20 00:00:00,,NEGATIVE,YES,199
647434,2018/02/26 00:00:00,CAT,,DSH,FEMALE,BLACK,,,40299,,HEAD,,,,,,NO,200
647434,2018/02/26 00:00:00,CAT,,DSH,FEMALE,BLACK,,,40299,,HEAD,,,,,,YES,201
647436,2018/02/26 00:00:00,DOG,COCKER SPAINEL,,MALE,,,,40207,,HEAD,,,,,,NO,202
647436,2018/02/26 00:00:00,DOG,COCKER SPAINEL,,MALE,,,,40207,,HEAD,,,,,,YES,203
647455,2018/02/23 00:00:00,CAT,,,MALE,ORANGE,1,2018/11/09 00:00:00,40214,,BODY,,,,,,NO,204
647455,2018/02/23 00:00:00,CAT,,,MALE,ORANGE,1,2018/11/09 00:00:00,40214,,BODY,,,,,,YES,205
647476,2018/02/26 00:00:00,DOG,,HEELER MIX,FEMALE,BLK WHT,,,40218,,BODY,,,,2018/03/08 00:00:00,,NO,206
647476,2018/02/26 00:00:00,DOG,,HEELER MIX,FEMALE,BLK WHT,,,40218,,BODY,,,,2018/03/08 00:00:00,,YES,207
647480,2018/02/20 00:00:00,DOG,GERM SHEPHERD,,MALE,BRN BLK,,,40220,,BODY,,,,,,NO,208
647480,2018/02/20 00:00:00,DOG,GERM SHEPHERD,,MALE,BRN BLK,,,40220,,BODY,,,,,,YES,209
647482,2018/02/17 00:00:00,DOG,POODLE,,MALE,WHITE,1,2017/10/21 00:00:00,40216,,BODY,,,,2018/02/28 00:00:00,,NO,210
647482,2018/02/17 00:00:00,DOG,POODLE,,MALE,WHITE,1,2017/10/21 00:00:00,40216,,BODY,,,,2018/02/28 00:00:00,,YES,211
647485,2018/02/16 00:00:00,DOG,PIT BULL,,MALE,TAN BLK,,,40214,,BODY,,,,,,NO,212
647485,2018/02/16 00:00:00,DOG,PIT BULL,,MALE,TAN BLK,,,40214,,BODY,,,,,,YES,213
647487,2018/02/25 00:00:00,DOG,PIT BULL,,FEMALE,BRN WHT,,,40208,,HEAD,,,,,,NO,214
647487,2018/02/25 00:00:00,DOG,PIT BULL,,FEMALE,BRN WHT,,,40208,,HEAD,,,,,,YES,215
647488,2018/02/21 00:00:00,DOG,LABRADOR RETRIV,MIX,MALE,BRINDLE,1,2017/11/10 00:00:00,40218,,BODY,,,,2018/03/02 00:00:00,,NO,216
647488,2018/02/21 00:00:00,DOG,LABRADOR RETRIV,MIX,MALE,BRINDLE,1,2017/11/10 00:00:00,40218,,BODY,,,,2018/03/02 00:00:00,,YES,217
647489,,BAT,,,,,,,40204,,,,,,,,NO,218
647489,,BAT,,,,,,,40204,,,,,,,,YES,219
647491,2018/02/25 00:00:00,CAT,,,,,,,40214,,UNKNOWN,,,,,,NO,220
647491,2018/02/25 00:00:00,CAT,,,,,,,40214,,UNKNOWN,,,,,,YES,221
647539,2018/02/27 00:00:00,DOG,,BULL TERRIER,MALE,WHITE,,,40208,,UNKNOWN,,,,,,NO,222
647539,2018/02/27 00:00:00,DOG,,BULL TERRIER,MALE,WHITE,,,40208,,UNKNOWN,,,,,,YES,223
647540,2018/02/27 00:00:00,DOG,BORDER COLLIE,,MALE,BLONDE,1,2017/11/20 00:00:00,40207,,BODY,,,,2018/03/09 00:00:00,,NO,224
647540,2018/02/27 00:00:00,DOG,BORDER COLLIE,,MALE,BLONDE,1,2017/11/20 00:00:00,40207,,BODY,,,,2018/03/09 00:00:00,,YES,225
647698,2018/02/28 00:00:00,DOG,LABRADOR RETRIV,LAB,FEMALE,YELLOW,,,40291,,BODY,,,,,,NO,226
647698,2018/02/28 00:00:00,DOG,LABRADOR RETRIV,LAB,FEMALE,YELLOW,,,40291,,BODY,,,,,,YES,227
647699,2018/03/01 00:00:00,DOG,,,FEMALE,,,,40217,,BODY,,,,2018/03/12 00:00:00,,NO,228
647699,2018/03/01 00:00:00,DOG,,,FEMALE,,,,40217,,BODY,,,,2018/03/12 00:00:00,,YES,229
647748,2018/03/02 00:00:00,DOG,AMER. BULL DOG,,MALE,WHITE,1,2018/02/23 00:00:00,40258,,HEAD,,,,2018/03/13 00:00:00,,NO,230
647748,2018/03/02 00:00:00,DOG,AMER. BULL DOG,,MALE,WHITE,1,2018/02/23 00:00:00,40258,,HEAD,,,,2018/03/13 00:00:00,,YES,231
647749,2018/03/04 00:00:00,DOG,GREAT DANE,MIX,FEMALE,BLACK,,,40214,,HEAD,,,,,,NO,232
647749,2018/03/04 00:00:00,DOG,GREAT DANE,MIX,FEMALE,BLACK,,,40214,,HEAD,,,,,,YES,233
647750,2018/03/04 00:00:00,DOG,,,MALE,WHT BRN,3,2016/12/29 00:00:00,40014,,BODY,,,,2018/03/14 00:00:00,,NO,234
647750,2018/03/04 00:00:00,DOG,,,MALE,WHT BRN,3,2016/12/29 00:00:00,40014,,BODY,,,,2018/03/14 00:00:00,,YES,235
647751,2018/03/03 00:00:00,DOG,PIT BULL,,MALE,WHT GRY,,,40212,,BODY,,,,2018/03/13 00:00:00,,NO,236
647751,2018/03/03 00:00:00,DOG,PIT BULL,,MALE,WHT GRY,,,40212,,BODY,,,,2018/03/13 00:00:00,,YES,237
647752,2018/02/26 00:00:00,DOG,BEAGLE,MIX,FEMALE,BLK WHT,,2017/08/30 00:00:00,40218,,BODY,,,,,,NO,238
647752,2018/02/26 00:00:00,DOG,BEAGLE,MIX,FEMALE,BLK WHT,,2017/08/30 00:00:00,40218,,BODY,,,,,,YES,239
647753,2018/02/23 00:00:00,DOG,AAUST. TERR.,,MALE,TAN WHT,,2018/02/05 00:00:00,40047,,HEAD,,,,,,NO,240
647753,2018/02/23 00:00:00,DOG,AAUST. TERR.,,MALE,TAN WHT,,2018/02/05 00:00:00,40047,,HEAD,,,,,,YES,241
647756,2018/02/23 00:00:00,DOG,DALMATIAN,,FEMALE,WHT BLK,1,2017/01/10 00:00:00,40342,,BODY,,,,2018/03/05 00:00:00,,NO,242
647756,2018/02/23 00:00:00,DOG,DALMATIAN,,FEMALE,WHT BLK,1,2017/01/10 00:00:00,40342,,BODY,,,,2018/03/05 00:00:00,,YES,243
647840,2016/11/08 00:00:00,DOG,LABRADOR RETRIV,MIXED,MALE,BLACK,3,2016/08/05 00:00:00,40207,,HEAD,,,,2018/03/15 00:00:00,,NO,244
647840,2016/11/08 00:00:00,DOG,LABRADOR RETRIV,MIXED,MALE,BLACK,3,2016/08/05 00:00:00,40207,,HEAD,,,,2018/03/15 00:00:00,,YES,245
647842,2018/03/02 00:00:00,DOG,GREAT DANE,,FEMALE,,,2018/03/12 00:00:00,40219,,BODY,,,,2018/03/13 00:00:00,,NO,246
647842,2018/03/02 00:00:00,DOG,GREAT DANE,,FEMALE,,,2018/03/12 00:00:00,40219,,BODY,,,,2018/03/13 00:00:00,,YES,247
647845,2018/03/05 00:00:00,DOG,,,UNKNOWN,,,,40212,,BODY,,,,,,NO,248
647845,2018/03/05 00:00:00,DOG,,,UNKNOWN,,,,40212,,BODY,,,,,,YES,249
647848,2018/03/05 00:00:00,DOG,AMER. BULL DOG,,MALE,WHITE,3,2017/05/31 00:00:00,40242,,BODY,,,,2018/03/15 00:00:00,,NO,250
647848,2018/03/05 00:00:00,DOG,AMER. BULL DOG,,MALE,WHITE,3,2017/05/31 00:00:00,40242,,BODY,,,,2018/03/15 00:00:00,,YES,251
647850,2018/02/28 00:00:00,DOG,,BORDER TERRIER,UNKNOWN,BLACK,1,2017/12/19 00:00:00,40214,,BODY,,,,2018/03/08 00:00:00,,NO,252
647850,2018/02/28 00:00:00,DOG,,BORDER TERRIER,UNKNOWN,BLACK,1,2017/12/19 00:00:00,40214,,BODY,,,,2018/03/08 00:00:00,,YES,253
647852,2018/03/03 00:00:00,DOG,ROTTWEILER,,MALE,BLK/BRWN,1,2018/03/16 00:00:00,40215,,BODY,,,,2018/03/15 00:00:00,,NO,254
647852,2018/03/03 00:00:00,DOG,ROTTWEILER,,MALE,BLK/BRWN,1,2018/03/16 00:00:00,40215,,BODY,,,,2018/03/15 00:00:00,,YES,255
647862,2018/02/22 00:00:00,DOG,LABRADOR RETRIV,,MALE,BROWN,,2018/02/10 00:00:00,40299,,BODY,,,,,,NO,256
647862,2018/02/22 00:00:00,DOG,LABRADOR RETRIV,,MALE,BROWN,,2018/02/10 00:00:00,40299,,BODY,,,,,,YES,257
647997,2018/03/07 00:00:00,DOG,HUSKY,,,BLK/BWN,,,40215,,BODY,,,,,,NO,258
647997,2018/03/07 00:00:00,DOG,HUSKY,,,BLK/BWN,,,40215,,BODY,,,,,,YES,259
648032,,DOG,,ST BERDOODLE,MALE,,,,,,,,,,,,NO,260
648032,,DOG,,ST BERDOODLE,MALE,,,,,,,,,,,,YES,261
648041,2018/03/08 00:00:00,DOG,MALTASE,,FEMALE,WHITE,1,2017/11/29 00:00:00,40204,,BODY,,,,2018/03/22 00:00:00,,NO,262
648041,2018/03/08 00:00:00,DOG,MALTASE,,FEMALE,WHITE,1,2017/11/29 00:00:00,40204,,BODY,,,,2018/03/22 00:00:00,,YES,263
648088,2018/03/10 00:00:00,DOG,,,,,,,40223,,,,,,,,NO,264
648088,2018/03/10 00:00:00,DOG,,,,,,,40223,,,,,,,,YES,265
648093,2018/03/05 00:00:00,RACCOON,,,,,,,40222,,BODY,,,2018/03/05 00:00:00,,NEGATIVE,NO,266
648093,2018/03/05 00:00:00,RACCOON,,,,,,,40222,,BODY,,,2018/03/05 00:00:00,,NEGATIVE,YES,267
648208,2018/03/11 00:00:00,DOG,POODLE,,MALE,WHITE,1,2017/06/15 00:00:00,78211,,BODY,,,,2018/03/22 00:00:00,,NO,268
648208,2018/03/11 00:00:00,DOG,POODLE,,MALE,WHITE,1,2017/06/15 00:00:00,78211,,BODY,,,,2018/03/22 00:00:00,,YES,269
648209,2018/03/09 00:00:00,DOG,PIT BULL,,MALE,BLACK,1,2017/07/13 00:00:00,40216,YES,BODY,,,,,,NO,270
648209,2018/03/09 00:00:00,DOG,PIT BULL,,MALE,BLACK,1,2017/07/13 00:00:00,40216,YES,BODY,,,,,,YES,271
648282,2018/03/12 00:00:00,DOG,,,FEMALE,,,2018/03/28 00:00:00,40204,,BODY,,,,2018/03/27 00:00:00,,NO,272
648282,2018/03/12 00:00:00,DOG,,,FEMALE,,,2018/03/28 00:00:00,40204,,BODY,,,,2018/03/27 00:00:00,,YES,273
648283,2018/03/03 00:00:00,CAT,POMERANIAN,LONG HAIR,UNKNOWN,GREY,,,40245,,UNKNOWN,,,,2018/03/23 00:00:00,,NO,274
648283,2018/03/03 00:00:00,CAT,POMERANIAN,LONG HAIR,UNKNOWN,GREY,,,40245,,UNKNOWN,,,,2018/03/23 00:00:00,,YES,275
648284,2018/03/04 00:00:00,DOG,MIN PIN,,MALE,BLK BRN,,,40272,,BODY,,,,,,NO,276
648284,2018/03/04 00:00:00,DOG,MIN PIN,,MALE,BLK BRN,,,40272,,BODY,,,,,,YES,277
648285,2018/03/09 00:00:00,DOG,SHIH TZU,,MALE,WHT BLK,,,40229,,BODY,,,,2018/03/19 00:00:00,,NO,278
648285,2018/03/09 00:00:00,DOG,SHIH TZU,,MALE,WHT BLK,,,40229,,BODY,,,,2018/03/19 00:00:00,,YES,279
648286,2018/03/03 00:00:00,DOG,GREAT DANE,,MALE,TAN,3,2017/12/21 00:00:00,40207,,BODY,,,,2018/03/14 00:00:00,,NO,280
648286,2018/03/03 00:00:00,DOG,GREAT DANE,,MALE,TAN,3,2017/12/21 00:00:00,40207,,BODY,,,,2018/03/14 00:00:00,,YES,281
648288,2018/03/09 00:00:00,DOG,SHIH TZU,,MALE,BLK WHT,,,40165,,BODY,,,,,,NO,282
648288,2018/03/09 00:00:00,DOG,SHIH TZU,,MALE,BLK WHT,,,40165,,BODY,,,,,,YES,283
648289,2018/03/03 00:00:00,DOG,,AMERICAN STAFF,MALE,TAN WHT,,2018/02/23 00:00:00,40272,,BODY,,,,2018/03/13 00:00:00,,NO,284
648289,2018/03/03 00:00:00,DOG,,AMERICAN STAFF,MALE,TAN WHT,,2018/02/23 00:00:00,40272,,BODY,,,,2018/03/13 00:00:00,,YES,285
648290,2018/03/05 00:00:00,DOG,DACHSHUND,,MALE,TRI COLOR,,2017/11/28 00:00:00,40214,,HEAD,,,,,,NO,286
648290,2018/03/05 00:00:00,DOG,DACHSHUND,,MALE,TRI COLOR,,2017/11/28 00:00:00,40214,,HEAD,,,,,,YES,287
648291,2018/03/11 00:00:00,DOG,PIT BULL,,MALE,BRN WHT,,,40118,,BODY,,,,,,NO,288
648291,2018/03/11 00:00:00,DOG,PIT BULL,,MALE,BRN WHT,,,40118,,BODY,,,,,,YES,289
648292,2018/03/12 00:00:00,DOG,PIT BULL,MIX,MALE,GRAY,,,40205,,BODY,,,,,,NO,290
648292,2018/03/12 00:00:00,DOG,PIT BULL,MIX,MALE,GRAY,,,40205,,BODY,,,,,,YES,291
648293,2018/03/09 00:00:00,DOG,PIT BULL,MIXED,MALE,WHITE,,2015/06/01 00:00:00,40212,,BODY,,,,,,NO,292
648293,2018/03/09 00:00:00,DOG,PIT BULL,MIXED,MALE,WHITE,,2015/06/01 00:00:00,40212,,BODY,,,,,,YES,293
648294,2018/03/07 00:00:00,DOG,GERM SHEPHERD,,MALE,BLK/BRWN,,2017/06/22 00:00:00,40215,,BODY,,,,,,NO,294
648294,2018/03/07 00:00:00,DOG,GERM SHEPHERD,,MALE,BLK/BRWN,,2017/06/22 00:00:00,40215,,BODY,,,,,,YES,295
648403,2018/03/11 00:00:00,CAT,,,MALE,BLK WHT,1,2018/04/04 00:00:00,40219,,BODY,,,,2018/03/21 00:00:00,,NO,296
648403,2018/03/11 00:00:00,CAT,,,MALE,BLK WHT,1,2018/04/04 00:00:00,40219,,BODY,,,,2018/03/21 00:00:00,,YES,297
648509,2018/03/11 00:00:00,DOG,PIT BULL,,MALE,,1,2017/11/03 00:00:00,40208,,BODY,,,,2018/03/21 00:00:00,,NO,298
648509,2018/03/11 00:00:00,DOG,PIT BULL,,MALE,,1,2017/11/03 00:00:00,40208,,BODY,,,,2018/03/21 00:00:00,,YES,299
648625,2018/03/18 00:00:00,DOG,,,MALE,TAN,1,2018/03/29 00:00:00,40220,,BODY,,,,2018/03/06 00:00:00,,NO,300
648625,2018/03/18 00:00:00,DOG,,,MALE,TAN,1,2018/03/29 00:00:00,40220,,BODY,,,,2018/03/06 00:00:00,,YES,301
648626,2018/03/14 00:00:00,DOG,LABRADOR RETRIV,,MALE,BROWN,,,40208,,BODY,,,,,,NO,302
648626,2018/03/14 00:00:00,DOG,LABRADOR RETRIV,,MALE,BROWN,,,40208,,BODY,,,,,,YES,303
648629,2018/03/13 00:00:00,DOG,PIT BULL,,MALE,BRINDLE WH,,2017/09/27 00:00:00,40219,,BODY,,,,,,NO,304
648629,2018/03/13 00:00:00,DOG,PIT BULL,,MALE,BRINDLE WH,,2017/09/27 00:00:00,40219,,BODY,,,,,,YES,305
648630,2018/03/11 00:00:00,DOG,PIT BULL,,MALE,BRN WHT,,,40118,,BODY,,,,,,NO,306
648630,2018/03/11 00:00:00,DOG,PIT BULL,,MALE,BRN WHT,,,40118,,BODY,,,,,,YES,307
648751,2018/03/19 00:00:00,DOG,YORKSHIRE TERRIER,,MALE,BLK BRN,1,2018/03/27 00:00:00,40291,,HEAD,,,,2018/03/29 00:00:00,,NO,308
648751,2018/03/19 00:00:00,DOG,YORKSHIRE TERRIER,,MALE,BLK BRN,1,2018/03/27 00:00:00,40291,,HEAD,,,,2018/03/29 00:00:00,,YES,309
648755,2018/03/19 00:00:00,DOG,MASTIF,,MALE,BLUE,3,2018/03/23 00:00:00,40243,,HEAD,,,,2018/03/29 00:00:00,,NO,310
648755,2018/03/19 00:00:00,DOG,MASTIF,,MALE,BLUE,3,2018/03/23 00:00:00,40243,,HEAD,,,,2018/03/29 00:00:00,,YES,311
648762,2018/03/17 00:00:00,DOG,BORDER COLLIE,,MALE,BLK WHT,1,2017/07/11 00:00:00,40208,,BODY,,,,2018/03/28 00:00:00,,NO,312
648762,2018/03/17 00:00:00,DOG,BORDER COLLIE,,MALE,BLK WHT,1,2017/07/11 00:00:00,40208,,BODY,,,,2018/03/28 00:00:00,,YES,313
648763,2018/03/14 00:00:00,DOG,PIT BULL,,MALE,GRY WHT,,,40228,,BODY,,,2018/03/14 00:00:00,,NEGATIVE,NO,314
648763,2018/03/14 00:00:00,DOG,PIT BULL,,MALE,GRY WHT,,,40228,,BODY,,,2018/03/14 00:00:00,,NEGATIVE,YES,315
648912,2018/03/20 00:00:00,DOG,ROTTWEILER,,MALE,BROWN,,,40218,,BODY,,,,,,NO,316
648912,2018/03/20 00:00:00,DOG,ROTTWEILER,,MALE,BROWN,,,40218,,BODY,,,,,,YES,317
648913,2018/03/20 00:00:00,DOG,,,,,,,40228,,BODY,,,,,,NO,318
648913,2018/03/20 00:00:00,DOG,,,,,,,40228,,BODY,,,,,,YES,319
648917,2018/03/20 00:00:00,DOG,,JACK RUS,MALE,WHT BRN,,,40047,,BODY,,,,,,NO,320
648917,2018/03/20 00:00:00,DOG,,JACK RUS,MALE,WHT BRN,,,40047,,BODY,,,,,,YES,321
648929,2018/03/16 00:00:00,CAT,,DSH,FEMALE,CALICO,,,40220,,BODY,,,,,,NO,322
648929,2018/03/16 00:00:00,CAT,,DSH,FEMALE,CALICO,,,40220,,BODY,,,,,,YES,323
648930,2018/03/17 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BLK,1,2017/09/27 00:00:00,40212,,BODY,,,,2018/04/03 00:00:00,,NO,324
648930,2018/03/17 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BLK,1,2017/09/27 00:00:00,40212,,BODY,,,,2018/04/03 00:00:00,,YES,325
649004,2018/03/21 00:00:00,DOG,GERM SHEPHERD,,FEMALE,,3,2018/03/23 00:00:00,40245,,BODY,,,,2018/04/02 00:00:00,,NO,326
649004,2018/03/21 00:00:00,DOG,GERM SHEPHERD,,FEMALE,,3,2018/03/23 00:00:00,40245,,BODY,,,,2018/04/02 00:00:00,,YES,327
649100,2018/03/21 00:00:00,DOG,,,,,,,40216,,BODY,,,,,,NO,328
649100,2018/03/21 00:00:00,DOG,,,,,,,40216,,BODY,,,,,,YES,329
649101,2018/03/20 00:00:00,CAT,,DSH,FEMALE,BLACK WHT,1,2017/09/07 00:00:00,40223,,UNKNOWN,,,,2018/03/30 00:00:00,,NO,330
649101,2018/03/20 00:00:00,CAT,,DSH,FEMALE,BLACK WHT,1,2017/09/07 00:00:00,40223,,UNKNOWN,,,,2018/03/30 00:00:00,,YES,331
649102,2018/03/21 00:00:00,DOG,,,MALE,BLK WHT,,,40218,,BODY,,,,,,NO,332
649102,2018/03/21 00:00:00,DOG,,,MALE,BLK WHT,,,40218,,BODY,,,,,,YES,333
649103,2018/03/21 00:00:00,DOG,PIT BULL,,FEMALE,BRN WHT,1,2018/04/07 00:00:00,40219,,BODY,,,,2018/04/02 00:00:00,,NO,334
649103,2018/03/21 00:00:00,DOG,PIT BULL,,FEMALE,BRN WHT,1,2018/04/07 00:00:00,40219,,BODY,,,,2018/04/02 00:00:00,,YES,335
649104,2018/03/19 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BLK TAN,3,2017/07/23 00:00:00,40229,,BODY,,,,2018/03/29 00:00:00,,NO,336
649104,2018/03/19 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BLK TAN,3,2017/07/23 00:00:00,40229,,BODY,,,,2018/03/29 00:00:00,,YES,337
649105,2018/03/17 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BLK,1,2017/09/27 00:00:00,40212,,BODY,,,,2018/04/03 00:00:00,,NO,338
649105,2018/03/17 00:00:00,DOG,GERM SHEPHERD,,FEMALE,BLK,1,2017/09/27 00:00:00,40212,,BODY,,,,2018/04/03 00:00:00,,YES,339
649194,2018/03/23 00:00:00,DOG,AM. ESKIMO,SPITZ MIX,FEMALE,LIGHT BRWN,1,2017/10/23 00:00:00,40245,,HEAD,,,,,,NO,340
649194,2018/03/23 00:00:00,DOG,AM. ESKIMO,SPITZ MIX,FEMALE,LIGHT BRWN,1,2017/10/23 00:00:00,40245,,HEAD,,,,,,YES,341
649235,2018/03/22 00:00:00,DOG,BEAGLE,MIX,,,3,2015/06/06 00:00:00,42701,,BODY,,,,2018/04/06 00:00:00,,NO,342
649235,2018/03/22 00:00:00,DOG,BEAGLE,MIX,,,3,2015/06/06 00:00:00,42701,,BODY,,,,2018/04/06 00:00:00,,YES,343
649238,2018/03/26 00:00:00,CAT,,DSH,,CALICO,,,40214,,BODY,,,,,,NO,344
649238,2018/03/26 00:00:00,CAT,,DSH,,CALICO,,,40214,,BODY,,,,,,YES,345
649239,2018/03/22 00:00:00,DOG,AAUST. TERR.,,FEMALE,BLK  WHT,,2018/03/27 00:00:00,40214,,BODY,,,,2018/04/02 00:00:00,,NO,346
649239,2018/03/22 00:00:00,DOG,AAUST. TERR.,,FEMALE,BLK  WHT,,2018/03/27 00:00:00,40214,,BODY,,,,2018/04/02 00:00:00,,YES,347
649241,2018/03/23 00:00:00,DOG,,,,BROWN,,,40220,,BODY,,,,,,NO,348
649241,2018/03/23 00:00:00,DOG,,,,BROWN,,,40220,,BODY,,,,,,YES,349
649242,2018/03/24 00:00:00,DOG,,MIXED,MALE,BROWN,,,40214,,HEAD,,,,,,NO,350
649242,2018/03/24 00:00:00,DOG,,MIXED,MALE,BROWN,,,40214,,HEAD,,,,,,YES,351
649243,2018/03/26 00:00:00,DOG,GERM SHEPHERD,,FEMALE,TAN,,,40220,,BODY,,,,2018/04/05 00:00:00,,NO,352
649243,2018/03/26 00:00:00,DOG,GERM SHEPHERD,,FEMALE,TAN,,,40220,,BODY,,,,2018/04/05 00:00:00,,YES,353
649244,2018/03/26 00:00:00,DOG,PIT BULL,,MALE,BROWN,,,40216,,BODY,,,,2018/04/05 00:00:00,,NO,354
649244,2018/03/26 00:00:00,DOG,PIT BULL,,MALE,BROWN,,,40216,,BODY,,,,2018/04/05 00:00:00,,YES,355
649248,2018/03/24 00:00:00,DOG,LABRADOR RETRIV,,FEMALE,WHITE,3,2016/03/14 00:00:00,40245,,BODY,,,,2018/03/30 00:00:00,,NO,356
649248,2018/03/24 00:00:00,DOG,LABRADOR RETRIV,,FEMALE,WHITE,3,2016/03/14 00:00:00,40245,,BODY,,,,2018/03/30 00:00:00,,YES,357
649291,2018/03/27 00:00:00,DOG,ROTTWEILER,,MALE,BLACK,1,2017/10/16 00:00:00,40299,,BODY,,,,2018/04/06 00:00:00,,NO,358
649291,2018/03/27 00:00:00,DOG,ROTTWEILER,,MALE,BLACK,1,2017/10/16 00:00:00,40299,,BODY,,,,2018/04/06 00:00:00,,YES,359
649356,2018/03/28 00:00:00,DOG,,,MALE,BROWN,1,2017/06/27 00:00:00,40219,,HEAD,,,,2018/04/09 00:00:00,,NO,360
649356,2018/03/28 00:00:00,DOG,,,MALE,BROWN,1,2017/06/27 00:00:00,40219,,HEAD,,,,2018/04/09 00:00:00,,YES,361
649377,2018/03/25 00:00:00,DOG,GREYHOUND,BEAGLE MIX,MALE,TAN WHT,,2018/02/01 00:00:00,40219,,BODY,,,,2018/04/04 00:00:00,,NO,362
649377,2018/03/25 00:00:00,DOG,GREYHOUND,BEAGLE MIX,MALE,TAN WHT,,2018/02/01 00:00:00,40219,,BODY,,,,2018/04/04 00:00:00,,YES,363
649379,2018/03/26 00:00:00,DOG,PIT BULL,,MALE,RED,,,40212,,BODY,,,,2018/04/05 00:00:00,,NO,364
649379,2018/03/26 00:00:00,DOG,PIT BULL,,MALE,RED,,,40212,,BODY,,,,2018/04/05 00:00:00,,YES,365
649381,2018/03/23 00:00:00,DOG,CHOCOLATE LAB.,,FEMALE,BROWN,1,2017/07/12 00:00:00,40220,,BODY,,,,2018/04/02 00:00:00,,NO,366
649381,2018/03/23 00:00:00,DOG,CHOCOLATE LAB.,,FEMALE,BROWN,1,2017/07/12 00:00:00,40220,,BODY,,,,2018/04/02 00:00:00,,YES,367
649478,2018/03/29 00:00:00,DOG,DACHSHUND,,MALE,BLACK,1,2018/03/30 00:00:00,40299,,HEAD,,,,2018/04/10 00:00:00,,NO,368
649478,2018/03/29 00:00:00,DOG,DACHSHUND,,MALE,BLACK,1,2018/03/30 00:00:00,40299,,HEAD,,,,2018/04/10 00:00:00,,YES,369
649479,2018/03/29 00:00:00,DOG,,,,BRN WHT,,,40229,,BODY,,,,,,NO,370
649479,2018/03/29 00:00:00,DOG,,,,BRN WHT,,,40229,,BODY,,,,,,YES,371
649480,2018/03/22 00:00:00,CAT,,,,RORTOISE,,,47122,,BODY,,,2018/03/22 00:00:00,,NEGATIVE,NO,372
649480,2018/03/22 00:00:00,CAT,,,,RORTOISE,,,47122,,BODY,,,2018/03/22 00:00:00,,NEGATIVE,YES,373
649543,2018/03/30 00:00:00,DOG,,MIX,MALE,WHT BRN,,,40214,,HEAD,,,,,,NO,374
649543,2018/03/30 00:00:00,DOG,,MIX,MALE,WHT BRN,,,40214,,HEAD,,,,,,YES,375
649547,2018/04/01 00:00:00,DOG,LABRADOR RETRIV,BOXER MIX,MALE,GRAY,3,2015/12/29 00:00:00,40215,,BODY,,,,2018/04/11 00:00:00,,NO,376
649547,2018/04/01 00:00:00,DOG,LABRADOR RETRIV,BOXER MIX,MALE,GRAY,3,2015/12/29 00:00:00,40215,,BODY,,,,2018/04/11 00:00:00,,YES,377
649549,2018/01/01 00:00:00,CAT,,,,BLACK,,,40291,,BODY,,,,,,NO,378
649549,2018/01/01 00:00:00,CAT,,,,BLACK,,,40291,,BODY,,,,,,YES,379
649551,2018/03/30 00:00:00,DOG,PIT BULL,,MALE,WHITE,,2018/02/14 00:00:00,40272,,BODY,,,,,,NO,380
649551,2018/03/30 00:00:00,DOG,PIT BULL,,MALE,WHITE,,2018/02/14 00:00:00,40272,,BODY,,,,,,YES,381
649552,2018/03/31 00:00:00,CAT,,DSH,MALE,BLK WTH TA,,,40205,,BODY,,,2018/03/31 00:00:00,,NEGATIVE,NO,382
649552,2018/03/31 00:00:00,CAT,,DSH,MALE,BLK WTH TA,,,40205,,BODY,,,2018/03/31 00:00:00,,NEGATIVE,YES,383
649554,2018/03/31 00:00:00,DOG,BOXER,,MALE,TAN WHT,1,2017/05/15 00:00:00,40272,,,,,,2018/04/09 00:00:00,,NO,384
649554,2018/03/31 00:00:00,DOG,BOXER,,MALE,TAN WHT,1,2017/05/15 00:00:00,40272,,,,,,2018/04/09 00:00:00,,YES,385
